序号,题目,作者,来源,发表时间,发表类别,被引,下载
4700,人工智能中图像识别技术的发展与应用研究,吴俊雄,信息与电脑(理论版),2020-02-25,期刊,14,1399
4701,AI产业集群的“上海思路”,管浩,华东科技,2020-07-05,期刊,,101
4702,数据重用在企业导入人工智能技术中的价值及实现路径研究,张潇月;顾立平;陈新兰,情报探索,2020-07-15,期刊,2,232
4703,杭州AI画像——“新四军”正在塑造城市产业新图谱,,信息化建设,2020-05-15,期刊,,119
4704,智能投顾为何会产生?,徐辉;李学峰,产权导刊,2020-08-01,期刊,,273
4705,2020中国准独角兽企业100强,白日,互联网周刊,2020-08-20,期刊,1,143
4706,浅论医疗数据及其安全防护,周彬;沈黎;吴檠;刘炜;赵雪飞,医学与社会,2020-09-10,期刊,13,518
4707,投资风标,李留宇,国际融资,2020-01-13,期刊,,23
4708,医疗智能诊断技术专利分析,黄长斌;胡亚婷,专利代理,2020-02-15,期刊,2,106
4709,人工智能技术方案发现与发明二分法问题研究,刘强,贵州师范大学学报(社会科学版),2020-03-10,期刊,11,366
4710,左室功能障碍新的筛查法(153),王立群,临床心电学杂志,2020-04-15,期刊,,30
4711,新经济常态下城乡结合健康养老产业转型研究,丁之旺;李红娟;乔信江;宋鑫;蒋维昱,光明中医,2020-09-15,期刊,3,169
4712,百度：用人工智能改变生活,于靖园,小康,2020-11-21,期刊,,288
4713,抓住人工智能发展机遇 推动新一轮产业增长,,前进论坛,2020-02-05,期刊,,177
4714,宜春城市大数据，政企合作的典范,孙杰贤,中国信息化,2019-12-20,期刊,,177
4715,我国智能体育:兴起、发展与对策研究,郑芳;徐伟康,体育科学,2019-12-15,期刊,162,7483
4716,互联网技术在大数据时代的人工智能应用研究,张媛;朱方闻;石文豪,电脑知识与技术,2020-02-25,期刊,3,216
4717,疫情推动中国新一轮产业数字化变革,沈建光,上海商业,2020-03-15,期刊,2,226
4718,“互联网”医院如何升级,毛瑛;徐宗本,中国卫生,2020-07-05,期刊,2,310
4719,融合基础设施步入发展的“快车道”,本刊编辑部,网络安全和信息化,2020-06-05,期刊,,80
4720,“互联网+”背景下人工智能在居家养老中的运用,张骜;耿越,信息与电脑(理论版),2020-06-25,期刊,1,457
4721,疫情之下，AI推动医疗健康新变革,,张江科技评论,2020-08-28,期刊,1,266
4722,辽宁省科技厅积极推进科技创新基地建设,,河南科技,2020-08-05,期刊,,88
4723,人工智能技术在医药研发中的应用,刘伯炎;王群;徐俐颖;褚淑贞,中国新药杂志,2020-09-15,期刊,19,2945
4724,人工智能与湖北制造业高质量发展研究,赵霞;朱艳娟,社会科学动态,2020-10-20,期刊,5,546
4725,人工智能在医学影像教育中的应用现状和前景,张冉冉;蒲利红;张文;祁晓英;杨帆,现代预防医学,2019-12-25,期刊,18,1041
4726,"心中有一团火,就能看见未来",刘庆峰,中国企业家,2020-01-05,期刊,,62
4727,5G赋能垂直行业应用,王俊;艾育华,张江科技评论,2020-02-28,期刊,5,329
4728,伤员重返战场的医学标准研究,金海;田竞;张贺;韩劲松;祁兴顺,西北国防医学杂志,2020-04-30,期刊,,48
4729,计算机与多媒体技术的应用,段红军,电子技术与软件工程,2020-02-15,期刊,,82
4730,新基建 加码数字经济,杨望;穆蓉,金融博览(财富),2020-05-16,期刊,2,193
4731,欧盟或将再出人工智能立法新规,胡裕岭,检察风云,2020-05-15,期刊,1,176
4732,全球疫情冲击下的中国服务业:分化与创新发展,夏杰长,财经问题研究,2020-06-05,期刊,49,3836
4733,日本面向未来的特定科技领域技术预见分析,王达,今日科苑,2020-05-20,期刊,3,163
4734,人工智能在肿瘤放射治疗中的应用,吴双;周育夫,中国医疗设备,2020-08-10,期刊,3,559
4735,传统制造业如何“借智突围”,,信息化建设,2020-08-15,期刊,,127
4736,2020医疗领域科技与设备趋势展望,IDC,设计,2019-12-01,期刊,1,62
4737,浅析激光产业链如何助推人工智能产业发展——以济南市为例,朱茜,中国产经,2020-02-23,期刊,,105
4738,人工智能在病理诊断领域中的应用,沈晓涵;杜祥,肿瘤防治研究,2020-07-25,期刊,9,525
4739,“互联网+”对医疗服务模式的改进和影响,徐向东;周光华;张宇希;滕琳;张学高,中国卫生信息管理杂志,2020-08-20,期刊,28,724
4740,蓬勃生机：人工智能“上海方案”落地开花,,上海企业,2020-08-10,期刊,,51
4741,5G自身智能化及赋能智能产业之路,冯俊兰,电信工程技术与标准化,2020-01-15,期刊,3,241
4742,机器人士兵已不再是科幻概念,傅一平,计算机与网络,2020-02-26,期刊,,81
4743,应对疫情，标准化的责任与思考,赵子军;杨敬丽,中国标准化,2020-03-05,期刊,2,207
4744,人工智能立法规范对象与规范策略,龙卫球,政法论丛,2020-06-04,期刊,25,1664
4745,5G移动通信技术在人工智能领域应用的探讨,余庆春,中国新通信,2020-04-05,期刊,4,385
4746,人工智能在甲状腺结节良恶性超声诊断中的研究现状,王奔;邱健,临床与病理杂志,2020-06-28,期刊,3,550
4747,大数据角度探讨阴道网片应用利弊,孙智晶;郭涛,中国实用妇科与产科杂志,2020-10-02,期刊,1,211
4748,人工智能对财务行业的影响,刘刚,当代会计,2019-05-30,期刊,1,144
4749,智能产业从成长期迈向成熟期,刘馨蔚,中国对外贸易,2020-10-15,期刊,1,70
4750,定义智慧生活，AI守护未来——专访云从科技安防行业部总经理李夏风,安鑫,中国安防,2020-07-01,期刊,,109
4751,新基建助力“人工智能+智能经济”高水平发展,贺仁龙,张江科技评论,2020-06-28,期刊,1,287
4752,人工智能及其在眼科疾病诊疗中的应用,孙铁;张雨晴;邵毅,眼科新进展,2020-08-05,期刊,6,527
4753,武汉火神山医院医疗废物管理经验,谭庆;李海峰;吴风富;张宏雁;葛哲,中华医院感染学杂志,2020-04-27 13:58,期刊,13,1729
4754,人工智能在孤独症谱系障碍康复中的应用,尤嘉;李尤君;陈艳妮,中国儿童保健杂志,2020-01-17 14:08,期刊,4,732
4755,"新基建来了,人工智能有哪些新机遇？",,稀土信息,2020-07-25,期刊,,37
4756,基于5G技术的数字媒体艺术发展的趋势解析,夏雪;曾军梅,西部皮革,2020-08-25,期刊,3,508
4757,科技前沿,,城市开发,2019-11-23,期刊,,45
4758,人工智能侵权责任研究,李晶洁,法制博览,2020-01-25,期刊,2,614
4759,国内城市人工智能政策梳理,胡侠;杨瑾,杭州科技,2019-12-15,期刊,1,244
4760,人工智能撬动浙江经济社会变革,,信息化建设,2020-01-15,期刊,,115
4761,科技强国面向未来的科技战略布局特点分析,陈云伟;曹玲静;陶诚;张志强,世界科技研究与发展,2020-02-15,期刊,18,1081
4762,基于机器学习的医疗影像辅助诊断系统设计,李靖超;王龙翔;董春蕾,上海电机学院学报,2020-06-25,期刊,3,582
4763,浙江人工智能产业发展展望,浙江省发展规划研究院课题组;周华富;徐伟金;童相娟;黄卫剑,浙江经济,2020-05-20,期刊,1,263
4764,人工智能辅助X线识别对骨科的应用价值研究进展,薛冬;徐海林;王伟,中国骨伤,2020-09-25,期刊,4,424
4765,基于人工智能的消毒供应中心灭菌质量管理系统的研发与应用,江华;顾宇峰;蔡霞;舒红梅;肖骁,中国医学装备,2020-02-15,期刊,12,245
4766,5G引领医疗智慧化转型,方金武;刘硕鹏;王道洋,上海信息化,2020-03-10,期刊,3,338
4767,泌尿外科领域医工结合的发展现状：医工深度结合与泌尿外科,李虹,生物医学工程学杂志,2020-03-24 09:33,期刊,2,615
4768,人工智能“热”的冷思考,刘燕;胡凡刚,软件导刊,2019-11-22 16:09,期刊,5,765
4769,现代信息技术对中国医疗健康产业的促进效应分析,胡红亮;张俊祥,全球科技经济瞭望,2020-04-30,期刊,1,225
4770,人工智能视野下的教育变革,徐宁宁,科技视界,2020-08-12,期刊,2,658
4771,人工智能与创新设计发展现状及趋势,覃京燕,创意与设计,2020-04-30,期刊,7,1400
4772,金融科技如何助力商业银行抗“疫”,逄锦华,中国外资,2020-10-05,期刊,2,357
4773,基于真实世界数据的疾病风险预测研究,李言生;龚后武;栗翊超;苏明亮,医学信息,2020-12-01,期刊,4,852
4774,新形势下公立医院成本管理精细化探讨,邱式聪,行政事业资产与财务,2020-01-18,期刊,4,85
4775,关于高校开展人工智能人才培养建设的研究,刘诣;胡晓筝,中国新通信,2020-07-05,期刊,1,91
4776,浅谈人工智能在医学中的实践对医学教育的启发,刘纪洲;刘芳;沈宗霖;许秀峰,医学食疗与健康,2020-09-24,期刊,3,951
4777,浅谈人工智能应用于骨科疾病诊疗,朱宇凡;赵欣;蔡林;谢远龙,巴楚医学,2020-09-30,期刊,5,915
4778,AI在工业互联网平台的四大应用场景,宋颖昌,信息化建设,2020-07-15,期刊,2,115
4779,基于健康大数据的军队老干部全维保健模式研究,曹清心;朱小蔚;陈飞;万文辉;李莹,医学研究生学报,2020-08-15,期刊,2,170
4780,中国人工智能产业创新趋势与百强解析,宋宇,互联网经济,2019-11-25,期刊,1,148
4781,高校人工智能创新保护的法律导向,贾柠宁;周燕;袁艳平,国际公关,2020-04-15,期刊,,213
4782,情报学领域人工智能相关研究的文献计量分析及探析,王林旭;严承希,图书情报知识,2020-01-10,期刊,8,1614
4783,大力发展人工智能产业 推动和赋能新旧动能转换,孙吉国,山东干部函授大学学报(理论学习),2020-05-10,期刊,,131
4784,人工智能在青年超声医师辅助教学中的作用,张艳;张霞;罗渝昆;张明博;张颖,转化医学杂志,2020-10-20,期刊,6,256
4785,大道争锋,本刊编辑部;孙明华;王继勇;董雷;戎文华,国企管理,2020-09-01,期刊,,25
4786,基于疾病诊断相关分组的医学知识图谱库构建方法,刘新奎;杨林朋;昝红英;牛承志,医学信息学杂志,2020-09-25,期刊,10,490
4787,《实用临床医药杂志》医工结合相关护理细节研究征稿启事,,实用临床医药杂志,2020-10-08,期刊,,66
4788,加快A地区国际健康城精准医疗发展的思考,王小成,管理观察,2019-12-20,期刊,,76
4789,互联网医疗开辟疫情防控第二战场,综合人民网、科技日报等相关报道,今日科技,2020-03-20,期刊,2,621
4790,“互联网+医疗健康”为我国医疗事业插上腾飞的翅膀——专访国家卫生健康委远程医疗管理培训中心主任、中日友好医院信息中心主任卢清君,耿黎明,健康中国观察,2019-09-15,期刊,2,181
4791,法律主体发展与人工智能法律主体资格探析,温启红,浙江万里学院学报,2020-03-15,期刊,2,306
4792,新兴领域知识、技术、产业军民融合发展机理研究,史良;曾立;孟斌斌;杨筱;杨越,公共管理学报,2019-12-23 13:58,期刊,25,3335
4793,行业运行,,上海信息化,2020-03-10,期刊,,13
4794,中国央地政府人工智能政策比较研究——一个三维分析框架,李明;曹海军,情报杂志,2020-03-20 14:13,期刊,39,2448
4795,互联网+背景下人工智能专业教学的研究,卜庆锋,软件,2020-06-15,期刊,5,128
4796,广州人工智能与先进计算研究院:夯实新基建 打造集聚高端信息产业的“智谷”,潘慧,广东科技,2020-09-15,期刊,,107
4797,基于大数据背景的医院网络信息安全防范分析,庄一峰,网络安全技术与应用,2020-11-10,期刊,7,237
4798,新冠肺炎疫情现场流行病学调查系统的建设与应用,栗圆;高燕琳;李刚,中国卫生信息管理杂志,2020-10-20,期刊,10,1121
4799,面向边缘人工智能计算的区块链技术综述,方俊杰;雷凯,应用科学学报,2020-01-30,期刊,43,4733
4800,智能针灸机器人关键技术及发展趋势,徐天成;王雪军;卢东东;卢梦叶;林祺,智能科学与技术学报,2019-09-15,期刊,16,1986
4801,医路同行 智惠江苏,,中国建设信息化,2020-01-15,期刊,1,28
4802,医院教学管理体系和临床教学档案管理模式创新研究,赵丽,教育现代化,2020-02-14,期刊,2,204
4803,生物医学领域人工智能研究热点分析,武文斐;田芳慧;宋旭;王晓璇;马明峰,医学信息学杂志,2020-02-25,期刊,1,927
4804,人工智能算法安全犯罪观及其规范刑法学展开,魏东,政法论丛,2020-06-04,期刊,26,1637
4805,人工智能背景下的企业战略管理分析——以柯飞公司为例,伍秋霖;王磊,人才资源开发,2020-04-20,期刊,4,972
4806,人工智能辅助超声对甲状腺结节检出的研究进展,王洪杰;于霞;张恩东,中国中西医结合影像学杂志,2020-07-21,期刊,10,413
4807,基于深度学习的眼底疾病筛查诊断系统的初步研究,陈婷丽;王静;袁非,国际眼科杂志,2020-08-08,期刊,7,466
4808,疫后城市治理离不开新技术赋能,黄寰;张宇,国家治理,2020-06-14,期刊,2,258
4809,上海数字经济发展策略,陈志成,科学发展,2020-07-20,期刊,9,1439
4810,《实用临床医药杂志》医工结合相关护理细节研究征稿启事,,实用临床医药杂志,2020-08-23,期刊,,42
4811,《实用临床医药杂志》医工结合相关护理细节研究征稿启事,,实用临床医药杂志,2020-09-23,期刊,,30
4812,人工智能技术发展对就业的影响及应对,周卓华,重庆社会科学,2020-10-14 13:22,期刊,30,3735
4813,人工智能在消化内镜质量控制中的应用,林学静;徐伟军,中医药管理杂志,2020-11-14,期刊,2,250
4814,区块链助力德清谱写发展新篇章,,信息化建设,2019-12-15,期刊,,65
4815,重庆人工智能发展的做法启示与建议,施勇峰;任柏栋,杭州科技,2019-12-15,期刊,,80
4816,平安健康险董事长兼CEO杨铮：肩负社会责任，迎接健康险蓝海,陈贤,上海保险,2020-03-20,期刊,1,350
4817,基于AI+安防在医疗智慧化运营中的应用浅析,郑建明,中国安防,2020-05-01,期刊,4,167
4818,人工智能时代开放大学法学专业人才培养变革的思考,梁文莉,广东开放大学学报,2020-04-20,期刊,4,188
4819,人工智能应用嵌入政府治理：实践、机制与风险架构——以杭州城市大脑为例,本清松;彭小兵,甘肃行政学院学报,2020-06-20,期刊,101,6172
4820,上海科技创新中心的核心功能及其突破口,孙福全,科学发展,2020-07-20,期刊,9,817
4821,人工智能与密码专栏序言(中英文),李晖,密码学报,2020-08-15,期刊,,230
4822,基于我国10项人工智能规划与政策的内容分析,章小童;李月琳;樊振佳,现代情报,2020-12-01,期刊,14,1683
4823,人工智能在新药研发领域中的应用,孙雅婧;李春漾;曾筱茜,中国医药导报,2019-11-25,期刊,9,1620
4824,数字化引擎激活公共服务圈,绿猫,中国质量,2020-02-01,期刊,,68
4825,论人工智能在武装押运行业的应用,陈钢,金融科技时代,2020-03-10,期刊,3,218
4826,人工智能深度学习在心血管影像诊断中的研究进展,张佳;孙凯,中国医学装备,2020-04-15,期刊,10,725
4827,人工智能在眼科领域的应用进展,黑环环;吴惠琴,国际眼科杂志,2020-06-08,期刊,9,1370
4828,中国工程院圈点医学工程探索前沿,陈相龙,中国医院院长,2020-03-15,期刊,1,111
